id,city_id,name,marker,coordinates,cable_id
lurin-peru,5930,"Lurin, Peru",measle_white,"<Point><coordinates>-76.874286,-12.278525</coordinates></Point>",1083
puerto-san-jose-guatemala,5849,"Puerto San Jose, Guatemala",measle_white,"<Point><coordinates>-90.822216,13.934610,0</coordinates></Point>",1083
puerto-barrios-guatemala,5848,"Puerto Barrios, Guatemala",measle_white,"<Point><coordinates>-88.597241,15.727138</coordinates></Point>",1083
puerto-limon-costa-rica,5810,"Puerto Limon, Costa Rica",measle_white,"<Point><coordinates>-83.037674,9.988603</coordinates></Point>",1071
vero-beach-florida-united-states,3813,"Vero Beach, Florida, United States",measle_white,"<Point><coordinates>-80.394267,27.638388</coordinates></Point>",1645
vero-beach-florida-united-states,3813,"Vero Beach, Florida, United States",measle_white,"<Point><coordinates>-80.394267,27.638388</coordinates></Point>",1069
nassau-bahamas,4230,"Nassau, Bahamas",measle_white,"<Point><coordinates>-77.340252,25.067039</coordinates></Point>",1069
eight-mile-rock-bahamas,5783,"Eight-Mile Rock, Bahamas",measle_white,"<Point><coordinates>-78.802861,26.539621</coordinates></Point>",1069
mazatln-mexico,3470,"Mazatlán, Mexico",measle_white,"<Point><coordinates>-106.421867,23.199535</coordinates></Point>",1072
fort-amador-panama,5925,"Fort Amador, Panama",measle_white,"<Point><coordinates>-79.546733,8.934112</coordinates></Point>",1072
puerto-cabezas-nicaragua,5921,"Puerto Cabezas, Nicaragua",measle_white,"<Point><coordinates>-83.393924,14.021609</coordinates></Point>",1078
tanguisson-point-guam,3251,"Tanguisson Point, Guam",measle_white,"<Point><coordinates>144.809337,13.549100,0</coordinates></Point>",1757
chongming-china,5802,"Chongming, China",measle_white,"<Point><coordinates>121.395212,31.619880,0</coordinates></Point>",1786
chongming-china,5802,"Chongming, China",measle_white,"<Point><coordinates>121.395212,31.619880,0</coordinates></Point>",1617
bandon-oregon-united-states,3554,"Bandon, Oregon, United States",measle_white,"<Point><coordinates>-124.408235,43.118556</coordinates></Point>",1794
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954652,34.976653</coordinates></Point>",1794
fortaleza-brazil,3347,"Fortaleza, Brazil",measle_white,"<Point><coordinates>-38.542968,-3.718836</coordinates></Point>",1148
cayenne-french-guiana,5575,"Cayenne, French Guiana",measle_white,"<Point><coordinates>-52.321075,4.941365</coordinates></Point>",1148
le-lamentin-martinique,5905,"Le Lamentin, Martinique",measle_white,"<Point><coordinates>-61.094264,14.615542</coordinates></Point>",1290
le-lamentin-martinique,5905,"Le Lamentin, Martinique",measle_white,"<Point><coordinates>-61.094264,14.615542</coordinates></Point>",1148
miramar-puerto-rico-united-states,5762,"Miramar, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.082884,18.453419</coordinates></Point>",1227
miramar-puerto-rico-united-states,5762,"Miramar, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.082884,18.453419</coordinates></Point>",1148
punto-fijo-venezuela,5965,"Punto Fijo, Venezuela",measle_white,"<Point><coordinates>-70.204257,11.708793</coordinates></Point>",1094
coro-venezuela,7785,"Coro, Venezuela",measle_white,"<Point><coordinates>-69.677817,11.402812</coordinates></Point>",1094
puerto-cabello-venezuela,7786,"Puerto Cabello, Venezuela",measle_white,"<Point><coordinates>-68.009580,10.478130,0</coordinates></Point>",1094
camuri-venezuela,5966,"Camuri, Venezuela",measle_white,"<Point><coordinates>-66.878197,10.606450,0</coordinates></Point>",1094
puerto-la-cruz-venezuela,7348,"Puerto La Cruz, Venezuela",measle_white,"<Point><coordinates>-64.644872,10.202544</coordinates></Point>",1094
cuman-venezuela,7787,"Cumaná, Venezuela",measle_white,"<Point><coordinates>-64.182116,10.454302</coordinates></Point>",1094
porlamar-venezuela,7788,"Porlamar, Venezuela",measle_white,"<Point><coordinates>-63.847607,10.955253</coordinates></Point>",1094
carpano-venezuela,7789,"Carúpano, Venezuela",measle_white,"<Point><coordinates>-63.250525,10.666801</coordinates></Point>",1094
maracaibo-venezuela,4314,"Maracaibo, Venezuela",measle_white,"<Point><coordinates>-71.598385,10.688213</coordinates></Point>",1094
cabimas-venezuela,7862,"Cabimas, Venezuela",measle_white,"<Point><coordinates>-71.451095,10.395952</coordinates></Point>",1094
chichiriviche-venezuela,7863,"Chichiriviche, Venezuela",measle_white,"<Point><coordinates>-68.284495,10.928569</coordinates></Point>",1094
higuerote-venezuela,17038,"Higuerote, Venezuela",measle_white,"<Point><coordinates>-66.098107,10.480351</coordinates></Point>",1094
port-of-spain-trinidad-and-tobago,4236,"Port of Spain, Trinidad and Tobago",measle_white,"<Point><coordinates>-61.516676,10.649785</coordinates></Point>",1148
hollywood-florida-united-states,3650,"Hollywood, Florida, United States",measle_white,"<Point><coordinates>-80.160234,26.010202</coordinates></Point>",1148
st-croix-virgin-islands-united-states,5750,"St. Croix, Virgin Islands, United States",measle_white,"<Point><coordinates>-64.819408,17.771864</coordinates></Point>",1148
camuri-venezuela,5966,"Camuri, Venezuela",measle_white,"<Point><coordinates>-66.878294,10.606108</coordinates></Point>",1148
cartagena-colombia,5693,"Cartagena, Colombia",measle_white,"<Point><coordinates>-75.505683,10.386699</coordinates></Point>",1727
cartagena-colombia,5693,"Cartagena, Colombia",measle_white,"<Point><coordinates>-75.505683,10.386699</coordinates></Point>",1686
cartagena-colombia,5693,"Cartagena, Colombia",measle_white,"<Point><coordinates>-75.505683,10.386699</coordinates></Point>",1078
cat-island-bahamas,5784,"Cat Island, Bahamas",measle_white,"<Point><coordinates>-75.525898,24.403330,0</coordinates></Point>",1510
cat-island-bahamas,5784,"Cat Island, Bahamas",measle_white,"<Point><coordinates>-75.525898,24.403330,0</coordinates></Point>",1078
paddington-australia,5779,"Paddington, Australia",measle_white,"<Point><coordinates>151.228670,-33.882128,0</coordinates></Point>",1102
oxford-falls-australia,5778,"Oxford Falls, Australia",measle_white,"<Point><coordinates>151.245076,-33.737377</coordinates></Point>",1750
oxford-falls-australia,5778,"Oxford Falls, Australia",measle_white,"<Point><coordinates>151.245076,-33.737377</coordinates></Point>",1102
tanguisson-point-guam,3251,"Tanguisson Point, Guam",measle_white,"<Point><coordinates>144.809337,13.549100,0</coordinates></Point>",1102
tumon-bay-guam,5972,"Tumon Bay, Guam",measle_white,"<Point><coordinates>144.800548,13.513590,0</coordinates></Point>",1692
tumon-bay-guam,5972,"Tumon Bay, Guam",measle_white,"<Point><coordinates>144.800548,13.513590,0</coordinates></Point>",1102
maruyama-japan,5887,"Maruyama, Japan",measle_white,"<Point><coordinates>139.816956,35.037517</coordinates></Point>",1102
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1102
ninomiya-japan,5890,"Ninomiya, Japan",measle_white,"<Point><coordinates>139.255433,35.299443</coordinates></Point>",1027
keoje-korea-rep-,5975,"Keoje, Korea, Rep.",measle_white,"<Point><coordinates>128.620795,34.880645</coordinates></Point>",1027
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1739
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1552
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1675
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1027
aqaba-jordan,4363,"Aqaba, Jordan",measle_white,"<Point><coordinates>35.006972,29.531758</coordinates></Point>",1806
aqaba-jordan,4363,"Aqaba, Jordan",measle_white,"<Point><coordinates>35.006972,29.531758</coordinates></Point>",1027
salvador-brazil,3342,"Salvador, Brazil",measle_white,"<Point><coordinates>-38.504638,-12.969979</coordinates></Point>",1686
salvador-brazil,3342,"Salvador, Brazil",measle_white,"<Point><coordinates>-38.504638,-12.969979</coordinates></Point>",1083
medan-indonesia,5861,"Medan, Indonesia",measle_white,"<Point><coordinates>98.676082,3.751741</coordinates></Point>",1031
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1031
alexandria-australia,6097,"Alexandria, Australia",measle_white,"<Point><coordinates>151.196248,-33.913988</coordinates></Point>",1009
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954652,34.976653</coordinates></Point>",1049
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1786
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1617
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1049
wall-township-new-jersey-united-states,3822,"Wall Township, New Jersey, United States",measle_white,"<Point><coordinates>-74.062861,40.152908</coordinates></Point>",1926
wall-township-new-jersey-united-states,3822,"Wall Township, New Jersey, United States",measle_white,"<Point><coordinates>-74.062861,40.152908</coordinates></Point>",1728
wall-township-new-jersey-united-states,3822,"Wall Township, New Jersey, United States",measle_white,"<Point><coordinates>-74.062861,40.152908</coordinates></Point>",1149
rio-de-janeiro-brazil,3242,"Rio de Janeiro, Brazil",measle_white,"<Point><coordinates>-43.209568,-22.903397</coordinates></Point>",1076
shantou-china,5803,"Shantou, China",measle_white,"<Point><coordinates>116.675488,23.354552</coordinates></Point>",1049
kuantan-malaysia,5903,"Kuantan, Malaysia",measle_white,"<Point><coordinates>103.322565,3.815169</coordinates></Point>",1617
kuantan-malaysia,5903,"Kuantan, Malaysia",measle_white,"<Point><coordinates>103.322565,3.815169</coordinates></Point>",1049
kitaibaraki-japan,5703,"Kitaibaraki, Japan",measle_white,"<Point><coordinates>140.750940,36.801787,0</coordinates></Point>",1049
chennai-india,4191,"Chennai, India",measle_white,"<Point><coordinates>80.243083,13.063480,0</coordinates></Point>",1735
chennai-india,4191,"Chennai, India",measle_white,"<Point><coordinates>80.243083,13.063480,0</coordinates></Point>",1179
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067443,37.511588</coordinates></Point>",1559
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067443,37.511588</coordinates></Point>",1185
tel-aviv-israel,3213,"Tel Aviv, Israel",measle_white,"<Point><coordinates>34.769668,32.044599</coordinates></Point>",1185
haifa-israel,3905,"Haifa, Israel",measle_white,"<Point><coordinates>34.998769,32.811420,0</coordinates></Point>",1713
haifa-israel,3905,"Haifa, Israel",measle_white,"<Point><coordinates>34.998769,32.811420,0</coordinates></Point>",1185
istanbul-turkey,3221,"Istanbul, Turkey",measle_white,"<Point><coordinates>28.986101,41.040615</coordinates></Point>",1185
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012165,35.511809</coordinates></Point>",1739
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012165,35.511809</coordinates></Point>",1303
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012165,35.511809</coordinates></Point>",1185
sochi-russia,5092,"Sochi, Russia",measle_white,"<Point><coordinates>39.725818,43.615504</coordinates></Point>",1192
poti-georgia,5530,"Poti, Georgia",measle_white,"<Point><coordinates>41.667614,42.150771</coordinates></Point>",1192
whittier-alaska-united-states,6255,"Whittier, Alaska, United States",measle_white,"<Point><coordinates>-148.684737,60.772930,0</coordinates></Point>",1168
valdez-alaska-united-states,5764,"Valdez, Alaska, United States",measle_white,"<Point><coordinates>-146.353342,61.130352</coordinates></Point>",1168
juneau-alaska-united-states,4816,"Juneau, Alaska, United States",measle_white,"<Point><coordinates>-134.406863,58.299506</coordinates></Point>",1840
juneau-alaska-united-states,4816,"Juneau, Alaska, United States",measle_white,"<Point><coordinates>-134.406863,58.299506</coordinates></Point>",1168
dubai-united-arab-emirates,3270,"Dubai, United Arab Emirates",measle_white,"<Point><coordinates>55.308427,25.269346</coordinates></Point>",1209
doha-qatar,3867,"Doha, Qatar",measle_white,"<Point><coordinates>51.519367,25.294346</coordinates></Point>",1739
doha-qatar,3867,"Doha, Qatar",measle_white,"<Point><coordinates>51.519367,25.294346</coordinates></Point>",1209
manama-bahrain,4188,"Manama, Bahrain",measle_white,"<Point><coordinates>50.575812,26.228977</coordinates></Point>",1209
kuwait-city-kuwait,3871,"Kuwait City, Kuwait",measle_white,"<Point><coordinates>47.974739,29.374019</coordinates></Point>",1209
lannion-france,5837,"Lannion, France",measle_white,"<Point><coordinates>-3.459928,48.730260,0</coordinates></Point>",1889
lannion-france,5837,"Lannion, France",measle_white,"<Point><coordinates>-3.459928,48.730260,0</coordinates></Point>",1697
lannion-france,5837,"Lannion, France",measle_white,"<Point><coordinates>-3.459928,48.730260,0</coordinates></Point>",1213
shirley-new-york-united-states,3783,"Shirley, New York, United States",measle_white,"<Point><coordinates>-72.872237,40.800283</coordinates></Point>",1691
shirley-new-york-united-states,3783,"Shirley, New York, United States",measle_white,"<Point><coordinates>-72.872237,40.800283</coordinates></Point>",1213
manasquan-new-jersey-united-states,3686,"Manasquan, New Jersey, United States",measle_white,"<Point><coordinates>-74.047041,40.123343</coordinates></Point>",1213
bude-united-kingdom,4554,"Bude, United Kingdom",measle_white,"<Point><coordinates>-4.544401,50.828110,0</coordinates></Point>",1213
tong-fuk-hong-kong-china,5855,"Tong Fuk, Hong Kong, China",measle_white,"<Point><coordinates>113.932130,22.227379,0</coordinates></Point>",1150
toucheng-taiwan,5981,"Toucheng, Taiwan",measle_white,"<Point><coordinates>121.801462,24.863596</coordinates></Point>",1150
bellport-new-york-united-states,5767,"Bellport, New York, United States",measle_white,"<Point><coordinates>-72.937813,40.755544</coordinates></Point>",1081
puerto-viejo-venezuela,5967,"Puerto Viejo, Venezuela",measle_white,"<Point><coordinates>-67.029954,10.611211</coordinates></Point>",1084
hollywood-florida-united-states,3650,"Hollywood, Florida, United States",measle_white,"<Point><coordinates>-80.160234,26.010202</coordinates></Point>",1071
maria-chiquita-panama,5928,"Maria Chiquita, Panama",measle_white,"<Point><coordinates>-79.753544,9.437334</coordinates></Point>",1727
maria-chiquita-panama,5928,"Maria Chiquita, Panama",measle_white,"<Point><coordinates>-79.753544,9.437334</coordinates></Point>",1071
tolu-colombia,5808,"Tolu, Colombia",measle_white,"<Point><coordinates>-75.558564,9.496294</coordinates></Point>",1843
tolu-colombia,5808,"Tolu, Colombia",measle_white,"<Point><coordinates>-75.558564,9.496294</coordinates></Point>",1071
half-moon-bay-cayman-islands,5799,"Half Moon Bay, Cayman Islands",measle_white,"<Point><coordinates>-81.166776,19.282959</coordinates></Point>",1068
half-moon-bay-cayman-islands,5799,"Half Moon Bay, Cayman Islands",measle_white,"<Point><coordinates>-81.166776,19.282959</coordinates></Point>",1071
skewjack-united-kingdom,5741,"Skewjack, United Kingdom",measle_white,"<Point><coordinates>-5.675064,50.063560,0</coordinates></Point>",1028
willemstad-curaao,4275,"Willemstad, Curaçao",measle_white,"<Point><coordinates>-68.896604,12.095316</coordinates></Point>",1494
willemstad-curaao,4275,"Willemstad, Curaçao",measle_white,"<Point><coordinates>-68.896604,12.095316</coordinates></Point>",1774
willemstad-curaao,4275,"Willemstad, Curaçao",measle_white,"<Point><coordinates>-68.896604,12.095316</coordinates></Point>",1289
willemstad-curaao,4275,"Willemstad, Curaçao",measle_white,"<Point><coordinates>-68.896604,12.095316</coordinates></Point>",1148
krst-norway,5923,"Kårstø, Norway",measle_white,"<Point><coordinates>5.524381,59.279266</coordinates></Point>",1203
lowestoft-united-kingdom,3084,"Lowestoft, United Kingdom",measle_white,"<Point><coordinates>1.729180,52.471359,0</coordinates></Point>",1936
lowestoft-united-kingdom,3084,"Lowestoft, United Kingdom",measle_white,"<Point><coordinates>1.729180,52.471359,0</coordinates></Point>",1203
novorossiysk-russia,5117,"Novorossiysk, Russia",measle_white,"<Point><coordinates>37.772791,44.723633</coordinates></Point>",1192
hillsboro-oregon-united-states,3649,"Hillsboro, Oregon, United States",measle_white,"<Point><coordinates>-122.989797,45.522901</coordinates></Point>",1166
lena-point-alaska-united-states,5765,"Lena Point, Alaska, United States",measle_white,"<Point><coordinates>-134.747293,58.550946</coordinates></Point>",1840
lena-point-alaska-united-states,5765,"Lena Point, Alaska, United States",measle_white,"<Point><coordinates>-134.747293,58.550946</coordinates></Point>",1166
whittier-alaska-united-states,6255,"Whittier, Alaska, United States",measle_white,"<Point><coordinates>-148.684737,60.772930,0</coordinates></Point>",1166
ribnitz-germany,5842,"Ribnitz, Germany",measle_white,"<Point><coordinates>12.431507,54.243343</coordinates></Point>",1200
gedser-denmark,5820,"Gedser, Denmark",measle_white,"<Point><coordinates>11.928968,54.576351</coordinates></Point>",1762
gedser-denmark,5820,"Gedser, Denmark",measle_white,"<Point><coordinates>11.928968,54.576351</coordinates></Point>",1764
gedser-denmark,5820,"Gedser, Denmark",measle_white,"<Point><coordinates>11.928968,54.576351</coordinates></Point>",1759
gedser-denmark,5820,"Gedser, Denmark",measle_white,"<Point><coordinates>11.928968,54.576351</coordinates></Point>",1200
krdla-estonia,5828,"Kärdla, Estonia",measle_white,"<Point><coordinates>22.738045,59.000860,0</coordinates></Point>",1221
stavsnas-sweden,5952,"Stavsnas, Sweden",measle_white,"<Point><coordinates>18.764609,59.822723</coordinates></Point>",1221
sesimbra-portugal,5934,"Sesimbra, Portugal",measle_white,"<Point><coordinates>-9.102748,38.442691</coordinates></Point>",1219
alta-vista-canary-islands-spain,10726,"Alta Vista, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.699962,27.999496</coordinates></Point>",1852
alta-vista-canary-islands-spain,10726,"Alta Vista, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.699962,27.999496</coordinates></Point>",1219
dakar-senegal,4180,"Dakar, Senegal",measle_white,"<Point><coordinates>-17.451914,14.686599</coordinates></Point>",1219
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558283</coordinates></Point>",1219
cotonou-benin,3315,"Cotonou, Benin",measle_white,"<Point><coordinates>2.439922,6.356574</coordinates></Point>",1219
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1821
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1219
libreville-gabon,4221,"Libreville, Gabon",measle_white,"<Point><coordinates>9.454360,0.394272,0</coordinates></Point>",1747
libreville-gabon,4221,"Libreville, Gabon",measle_white,"<Point><coordinates>9.454360,0.394272,0</coordinates></Point>",1219
cacuaco-angola,5775,"Cacuaco, Angola",measle_white,"<Point><coordinates>13.372327,-8.776671</coordinates></Point>",1219
melkbosstrand-south-africa,5941,"Melkbosstrand, South Africa",measle_white,"<Point><coordinates>18.445762,-33.727220,0</coordinates></Point>",1219
douala-cameroon,4210,"Douala, Cameroon",measle_white,"<Point><coordinates>9.706313,4.047151</coordinates></Point>",1219
abidjan-cte-divoire,3316,"Abidjan, Côte d'Ivoire",measle_white,"<Point><coordinates>-4.026237,5.323518</coordinates></Point>",1219
penang-malaysia,3307,"Penang, Malaysia",measle_white,"<Point><coordinates>100.362996,5.353645</coordinates></Point>",1220
cochin-india,4322,"Cochin, India",measle_white,"<Point><coordinates>76.269550,9.938091,0</coordinates></Point>",1220
baie-jacotet-mauritius,5906,"Baie Jacotet, Mauritius",measle_white,"<Point><coordinates>57.485379,-20.474004</coordinates></Point>",1220
saint-paul-runion,5978,"Saint Paul, Réunion",measle_white,"<Point><coordinates>55.279130,-21.000249,0</coordinates></Point>",1220
mtunzini-south-africa,5942,"Mtunzini, South Africa",measle_white,"<Point><coordinates>31.757853,-28.950636</coordinates></Point>",1220
lurin-peru,5930,"Lurin, Peru",measle_white,"<Point><coordinates>-76.874286,-12.278525</coordinates></Point>",1073
panama-city-panama,3334,"Panama City, Panama",measle_white,"<Point><coordinates>-79.536699,8.964605</coordinates></Point>",1073
coln-panama,6093,"Colón, Panama",measle_white,"<Point><coordinates>-79.900029,9.353716</coordinates></Point>",1791
coln-panama,6093,"Colón, Panama",measle_white,"<Point><coordinates>-79.900029,9.353716</coordinates></Point>",1084
coln-panama,6093,"Colón, Panama",measle_white,"<Point><coordinates>-79.900029,9.353716</coordinates></Point>",1073
st-croix-virgin-islands-united-states,5750,"St. Croix, Virgin Islands, United States",measle_white,"<Point><coordinates>-64.819408,17.771864</coordinates></Point>",1073
kolobrzeg-poland,5933,"Kolobrzeg, Poland",measle_white,"<Point><coordinates>15.574865,54.172347</coordinates></Point>",1199
ystad-sweden,5954,"Ystad, Sweden",measle_white,"<Point><coordinates>13.828284,55.431331</coordinates></Point>",1199
gedser-denmark,5820,"Gedser, Denmark",measle_white,"<Point><coordinates>11.928968,54.576351</coordinates></Point>",1199
kilmore-quay-ireland,5863,"Kilmore Quay, Ireland",measle_white,"<Point><coordinates>-6.584097,52.174582</coordinates></Point>",1054
kilmore-quay-ireland,5863,"Kilmore Quay, Ireland",measle_white,"<Point><coordinates>-6.584097,52.174582</coordinates></Point>",1223
sennen-cove-united-kingdom,5742,"Sennen Cove, United Kingdom",measle_white,"<Point><coordinates>-5.698746,50.076060,0</coordinates></Point>",1054
sennen-cove-united-kingdom,5742,"Sennen Cove, United Kingdom",measle_white,"<Point><coordinates>-5.698746,50.076060,0</coordinates></Point>",1223
sandymount-ireland,5865,"Sandymount, Ireland",measle_white,"<Point><coordinates>-6.215445,53.331417</coordinates></Point>",1224
southport-united-kingdom,3324,"Southport, United Kingdom",measle_white,"<Point><coordinates>-3.006364,53.647933</coordinates></Point>",1224
lantau-island-hong-kong-china,5852,"Lantau Island, Hong Kong, China",measle_white,"<Point><coordinates>113.948341,22.271496</coordinates></Point>",1049
chongming-china,5802,"Chongming, China",measle_white,"<Point><coordinates>121.395212,31.619880,0</coordinates></Point>",1049
katong-singapore,5939,"Katong, Singapore",measle_white,"<Point><coordinates>103.904693,1.309286</coordinates></Point>",1049
batangas-philippines,3218,"Batangas, Philippines",measle_white,"<Point><coordinates>121.064939,13.765555</coordinates></Point>",1049
willemstad-curaao,4275,"Willemstad, Curaçao",measle_white,"<Point><coordinates>-68.896604,12.095316</coordinates></Point>",1078
punto-fijo-venezuela,5965,"Punto Fijo, Venezuela",measle_white,"<Point><coordinates>-70.204367,11.708598</coordinates></Point>",1078
shanghai-china,3246,"Shanghai, China",measle_white,"<Point><coordinates>121.472458,31.247504</coordinates></Point>",1027
wada-japan,5892,"Wada, Japan",measle_white,"<Point><coordinates>140.016761,35.035845</coordinates></Point>",1150
lynnwood-washington-united-states,5770,"Lynnwood, Washington, United States",measle_white,"<Point><coordinates>-122.315853,47.823998</coordinates></Point>",1168
melkbosstrand-south-africa,5941,"Melkbosstrand, South Africa",measle_white,"<Point><coordinates>18.445762,-33.727220,0</coordinates></Point>",1220
tanshui-taiwan,5982,"Tanshui, Taiwan",measle_white,"<Point><coordinates>121.462595,25.181357</coordinates></Point>",1794
tanshui-taiwan,5982,"Tanshui, Taiwan",measle_white,"<Point><coordinates>121.462595,25.181357</coordinates></Point>",1049
punto-fijo-venezuela,5965,"Punto Fijo, Venezuela",measle_white,"<Point><coordinates>-70.204367,11.708598</coordinates></Point>",1073
barranquilla-colombia,4315,"Barranquilla, Colombia",measle_white,"<Point><coordinates>-74.779755,10.940459</coordinates></Point>",1076
barranquilla-colombia,4315,"Barranquilla, Colombia",measle_white,"<Point><coordinates>-74.779755,10.940459</coordinates></Point>",1686
barranquilla-colombia,4315,"Barranquilla, Colombia",measle_white,"<Point><coordinates>-74.779755,10.940459</coordinates></Point>",1073
los-angeles-california-united-states,3678,"Los Angeles, California, United States",measle_white,"<Point><coordinates>-118.245347,34.053399</coordinates></Point>",1932
los-angeles-california-united-states,3678,"Los Angeles, California, United States",measle_white,"<Point><coordinates>-118.245347,34.053399</coordinates></Point>",1155
toyohashi-japan,5893,"Toyohashi, Japan",measle_white,"<Point><coordinates>137.391567,34.769060,0</coordinates></Point>",1155
hillsboro-oregon-united-states,3649,"Hillsboro, Oregon, United States",measle_white,"<Point><coordinates>-122.989797,45.522901</coordinates></Point>",1155
brookvale-australia,5781,"Brookvale, Australia",measle_white,"<Point><coordinates>151.273982,-33.761156</coordinates></Point>",1009
pedersker-denmark,5822,"Pedersker, Denmark",measle_white,"<Point><coordinates>14.992150,55.030928,0</coordinates></Point>",1199
tallinn-estonia,3089,"Tallinn, Estonia",measle_white,"<Point><coordinates>24.752399,59.436200,0</coordinates></Point>",1263
tallinn-estonia,3089,"Tallinn, Estonia",measle_white,"<Point><coordinates>24.752399,59.436200,0</coordinates></Point>",1221
emi-japan,5894,"Emi, Japan",measle_white,"<Point><coordinates>140.061097,35.062383</coordinates></Point>",1155
kilmore-quay-ireland,5863,"Kilmore Quay, Ireland",measle_white,"<Point><coordinates>-6.584097,52.174582</coordinates></Point>",1205
oxwich-bay-united-kingdom,3145,"Oxwich Bay, United Kingdom",measle_white,"<Point><coordinates>-4.169596,51.557785</coordinates></Point>",1835
oxwich-bay-united-kingdom,3145,"Oxwich Bay, United Kingdom",measle_white,"<Point><coordinates>-4.169596,51.557785</coordinates></Point>",1205
north-miami-beach-florida-united-states,5772,"North Miami Beach, Florida, United States",measle_white,"<Point><coordinates>-80.162382,25.932944</coordinates></Point>",1078
katthammarsvik-sweden,10365,"Katthammarsvik, Sweden",measle_white,"<Point><coordinates>18.845273,57.431037</coordinates></Point>",1222
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012165,35.511809</coordinates></Point>",1031
blaabjerg-denmark,5818,"Blaabjerg, Denmark",measle_white,"<Point><coordinates>8.328970,55.751533,0</coordinates></Point>",1737
blaabjerg-denmark,5818,"Blaabjerg, Denmark",measle_white,"<Point><coordinates>8.328970,55.751533,0</coordinates></Point>",1043
fukuoka-japan,4059,"Fukuoka, Japan",measle_white,"<Point><coordinates>130.401653,33.590301</coordinates></Point>",1231
boca-raton-florida-united-states,3563,"Boca Raton, Florida, United States",measle_white,"<Point><coordinates>-80.088945,26.350327</coordinates></Point>",1232
caves-point-bahamas,5786,"Caves Point, Bahamas",measle_white,"<Point><coordinates>-77.452996,25.068455</coordinates></Point>",1232
current-bahamas,5787,"Current, Bahamas",measle_white,"<Point><coordinates>-76.787664,25.407834</coordinates></Point>",1232
sandy-point-bahamas,5788,"Sandy Point, Bahamas",measle_white,"<Point><coordinates>-77.399529,26.025205</coordinates></Point>",1510
sandy-point-bahamas,5788,"Sandy Point, Bahamas",measle_white,"<Point><coordinates>-77.399529,26.025205</coordinates></Point>",1232
highbridge-united-kingdom,5745,"Highbridge, United Kingdom",measle_white,"<Point><coordinates>-2.975017,51.222226</coordinates></Point>",1149
highbridge-united-kingdom,5745,"Highbridge, United Kingdom",measle_white,"<Point><coordinates>-2.975017,51.222226</coordinates></Point>",1173
bilbao-spain,3067,"Bilbao, Spain",measle_white,"<Point><coordinates>-2.946159,43.268348</coordinates></Point>",1890
bilbao-spain,3067,"Bilbao, Spain",measle_white,"<Point><coordinates>-2.946159,43.268348</coordinates></Point>",1173
satun-thailand,5956,"Satun, Thailand",measle_white,"<Point><coordinates>100.066121,6.613214</coordinates></Point>",1027
el-mdano-canary-islands-spain,5722,"El Médano, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.538584,28.046652</coordinates></Point>",1045
ttouan-morocco,5909,"Tétouan, Morocco",measle_white,"<Point><coordinates>-5.391812,35.565923</coordinates></Point>",1251
ttouan-morocco,5909,"Tétouan, Morocco",measle_white,"<Point><coordinates>-5.391812,35.565923</coordinates></Point>",1031
